,main_rating,Work/Life Balance,Culture & Values,Diversity & Inclusion,Career Opportunities,Compensation and Benefits,Senior Management,Business Outlook,CEO Approval,Recommend,cons,date_and_job,post_title,pros,status
36,5.0,**,*****,***,*****,***,***,V,V,V,Busy schedule and very hard work,"Aug 28, 2021 - Tax Consultant in Brussels",Great place to work,"Flexibility, team spirit and good rewards","Current Employee, more than 3 years"
37,5.0,****,*****,*****,*****,***,****,V,O,V,Lower salary range compared to private companies in Belgium.,"Aug 5, 2021 - Business Intelligence Consultant in Brussels",Great Company,Internal transfer to a new job went super smooth.,"Current Employee, more than 3 years"
38,4.0,,,,,,,O,O,O,regulatory restrictions due to audit practice,"Aug 4, 2021 - Partner in Brussels",top,great company to work for. great people & talent,Current Employee
39,5.0,***,****,****,****,****,****,-,-,V,High workload and pressure to meet deadlines,"Aug 1, 2021 - Senior Consultant in Brussels",Good,Good environment to work in,Current Employee
40,5.0,,,,,,,O,O,O,Less Salary as compared to industry norms,"Jul 20, 2021 - Senior Consultant in Brussels",Good place to work,"Good WLB
More opportunities to work",Current Employee
41,5.0,****,*****,*****,****,****,*****,V,V,V,Too big to be flexible sometimes,"Jul 15, 2021 - Manager in Brussels",Manager,Management listens to their teams!,"Current Employee, more than 1 year"
42,4.0,,,,,,,O,O,O,don't have any negative points,"Jul 14, 2021 - Controller in Brussels",review Deloitte,Deloitte considers its employee very important,Current Employee
43,4.0,*,**,**,***,***,***,-,-,V,"Long Hours
Silos
no culture
low salary 
no travel","Jul 13, 2021 - IT Consultant in Brussels",Consultant,"Bonus Check 
Bonus
Medical
Pension
Experience in different areas","Former Employee, more than 3 years"
44,5.0,****,*****,*****,*****,****,*****,V,V,V,- A bit more corporate projects,"Jul 13, 2021 - Ui\Ux Designer in Brussels",Great place to work,"- Great management
- A lot of opportunities for self-improvement
- Big clients",Current Employee
45,3.0,,,,,,,O,O,O,"Work life balance, Not matching Salary","Jul 11, 2021 - Analytics Manager in Mechelen",Great learning experience,"Challenging projects, Great learning experience",Current Employee
46,4.0,***,****,**,*****,**,***,-,-,V,"Depending on your team, your work/life balance can be different","Jun 25, 2021 - Workday Consultant in Brussels",Work hard play hard,"fun environment, surrounded by enthousiast and smart people",Current Employee
47,4.0,**,***,*,***,***,***,O,O,V,"No fast track
heavy working hours","Jun 22, 2021 - Risk Consultant in Brussels",Good firm,"International environnement 
quit a lot of benefits",Current Employee
48,4.0,***,****,****,****,****,***,-,-,X,"Position of office in Bruxelles, no real career development","Jun 3, 2021 - Senior Consultant in Brussels",All good,Nice pay slip and colleagues,Current Employee
49,3.0,,,,,,,O,O,O,"Loads of overtime, difficult to have time with senior colleagues","May 28, 2021 - Consultant in Brussels",-,"Super nice people, good network, lots of responsibility and opportunities to grow",Current Employee
50,4.0,**,*****,*****,*****,***,*****,O,O,O,working very hard and late,"May 27, 2021 - Senior Internal Auditor in Brussels",general,"training, diversity on job assignment",Current Employee
51,4.0,,,,,,,O,O,O,"- Work pressure quite high, lots of deliverables
- Can't always choose your project, so you might get stuck on a project that is less to your liking","May 24, 2021 - IoT Consultant in Brussels","Versatile job, good atmosphere, work pressure quite high, project not always to your liking","- Good atmosphere
- A lot of different projects/possibilities
- Support in getting certificates",Current Employee
52,5.0,,,,,,,O,O,O,distance distance distance distance distance,"May 20, 2021 - Data Engineer in Brussels",Tres bien,experience experience experience experience experience,Former Employee
53,1.0,*,*,****,*,*,*,X,O,X,"- salaries below market level
- constant (unpaid) overtime, you are expexted to work during sickness, holiday (no real back up structure)
- toxic managment
- the Company does not provide with the necessary tools during obligatory WFT (was advised to buy a monitor on my own)
- you are treated as a machine producing billable hours but not as a human being","May 9, 2021 - Senior Consultant in Brussels",To avoid,- nice point in resume which may help while looking for a new job,Current Employee
54,4.0,***,****,***,****,***,****,O,O,O,the need to manage several projects at a time,"May 5, 2021 - Risk Manager in Brussels",opportunity to grow,"young and dynamic team, possibility to connect with colleague from all over the world and work together sometimes, fast learning curve","Current Employee, more than 8 years"
55,5.0,****,*****,*****,*****,****,****,V,V,V,Often stuck in Belgian traffic,"May 4, 2021 - Senior Consultant in Zaventem",Amazing place to work,Amazing place to work - Impactful projects,"Current Employee, more than 3 years"
56,3.0,*,****,*****,****,***,***,V,V,X,"Regular long hours and weekend working no overtime paid, a lot of demand/pressure","May 3, 2021 - Assistant Manager in Zaventem",Assistant Manager,"There are perks to the company - net allowances, extra discount, bike in mobility package, option on 13th month salary to benefit you financially",Current Employee
57,5.0,****,*****,***,*****,****,*****,-,-,V,1. belgian market not the most attractive,"Apr 30, 2021 - Finance Consultant in Brussels",Great Employer,"1. Flexible
2. Huge on CV",Current Employee
58,3.0,,,,,,,O,O,O,"less freedom, less space to promotion,","Apr 29, 2021 - Product Manager in Leuven",no comments,"innovation, fast growing, market value",Current Employee
59,4.0,***,*****,*****,****,****,*****,V,-,V,"Lots of extra hours, company car catalog is poor","Apr 24, 2021 - Specialist in Brussels",Technical consultant,"Great team, great peoples love, good salary","Current Employee, more than 1 year"
60,5.0,****,*****,*****,*****,****,****,O,O,O,There are no cons so far,"Apr 23, 2021 - Senior Consultant in Brussels",Perfect place for challenges,"Competitive and stimulating environment, with infinite possibilities for growth",Current Employee
61,5.0,*****,*****,*****,*****,*****,*****,V,V,V,"Long working hours, travelling, working for multiple clients","Apr 20, 2021 - Senior Consultant in Evere",Senior consultant,"Inclusion, diverse team, good growth, challenging environment","Former Employee, more than 3 years"
62,4.0,,,,,,,O,O,O,low salary and opportunities to grow within the company,"Apr 19, 2021 - Anonymous Intern in Brussels",Good place to work,nice work environment to develop as young professional,"Former Intern, less than 1 year"
63,2.0,*,*,*,***,***,**,V,O,X,"Obliged to fit in the « Deloitter » profile you cannot be you, lack of content/knowledge, lack of coaching from peers, very competitive and individualist","Apr 16, 2021 - Consultant Supply Chain Management in Zaventem",If you don’t care about content,"Extra-legal advantage (car), brand name helps to find another good position","Former Employee, more than 1 year"
64,3.0,***,***,**,***,***,**,O,O,O,"Too many middle managers eager to ""add value""","Apr 16, 2021 - Consultant in Brussels",Micromanagement,"Smart people, lots of activities","Former Employee, more than 1 year"
65,4.0,,,,,,,V,O,V,Can be quite stressful and hard on a person,"Apr 13, 2021 - Communications Manager in Brussels",Great employer - but stressy,"Great job, great people, good salary","Current Employee, more than 1 year"
66,5.0,****,*****,*****,*****,*****,****,O,O,O,Workload is higher than a 9-5 job,"Apr 11, 2021 - Junior Auditor in Brussels",Junior Auditor Zaventem,"Quality of life and well being are important
Nice collegues and more generally work culture.
Flexible working conditions
Competitive salary","Current Employee, less than 1 year"
67,5.0,,,,,,,O,O,O,Salaries can be better in 2021,"Apr 9, 2021 - Senior Consultant IV in Brussels",Nice Firm,Culture People Learning Industry Experience is good,"Current Employee, more than 1 year"
68,4.0,**,****,*****,*****,****,****,V,V,V,"* Workload can be high at times
* Internal structures not always flexible due to size of the company","Apr 7, 2021 - Director - SAP in Beringen, Limbourg",Deloitte Consulting,"* Steep learning curve
* Entrepreneurial environment
* Clear career path
* Interesting projects",Current Employee
69,5.0,****,*****,*****,****,****,*****,V,V,V,"- seniority very important
- rigid structure and hierarchy","Apr 7, 2021 - Consultante in Brussels",Supportive and diverse,"- flexible
- diverse
- challenging 
- continuous learning","Current Employee, more than 1 year"
70,4.0,,,,,,,O,O,O,little room for personal approach and responsibilities,"Apr 3, 2021 - Consultante in Brussels",Good for start of career,"Network, abroad, name recognition, exit opportunities",Former Employee
71,5.0,****,****,****,****,****,****,O,O,O,"Lower 13th and 14th salary 
Bonus could have been bigger","Apr 3, 2021 - Scrum Master in Brussels",Overall very good,"Good cars 
Lower gross salary but additions that are not taxed","Current Employee, more than 1 year"
72,5.0,****,*****,*****,*****,***,****,V,V,V,"Salary is not always competitive, depending on the year and position you are in.","Mar 30, 2021 - Information Security Manager in Brussels",Great company to faststart your carreer,"Great young team 
Good opportunities to develop yourself as a professional, as coach and team member",Current Employee
73,4.0,*,****,*****,*****,***,****,-,-,V,"Long hours, work during weekend and public holidays, stress, no balance bw private and professional life","Mar 30, 2021 - Tax Manager in Brussels",Big four experience,"Clear and accessable carrier path, Access to broad knowledge pool, you can adhere new skills quickly, you get opportunities, responsibilities early on in your role, very intense you can learn a lot! Great people, multiculturel environment. Flexibility in terms of working hrs and location.","Former Employee, more than 1 year"
74,2.0,*,****,****,****,*,***,O,O,O,"ZERO work life balance
Massive administrative overhead for Manager and up.","Mar 27, 2021 - Senior Manager in Brussels",Good quality of work but ZERO work life balance,"Good quality of work.
Good opp.to learn.",Current Employee
75,5.0,,,,,,,O,O,O,"Salary, work life balance is not always ideal","Mar 26, 2021 - SAP Consultant in Brussels",Sap consultant deloitte,"Flexibility, learning opportunities, personal and professional growth",Current Employee
76,5.0,,,,,,,O,O,O,There are nos cons at deloitte,"Mar 26, 2021 - Business Analyst in Brussels",Great place to work,everything is great at Deloitte,Current Employee
77,4.0,***,***,****,**,***,****,V,-,V,Often dull work (same in all B4),"Mar 23, 2021 - Consultant in Zaventem",Good company,They care about the wellbeing of their employees,"Former Employee, more than 1 year"
78,3.0,,,,,,,O,O,O,really bad global mobility department,"Mar 23, 2021 - Global Mobility Administrator in Brussels",global mobility administrator,"good company culture, good facilities",Former Employee
79,5.0,*****,*****,*****,*****,***,*****,V,O,V,Low salary for Brussels area,"Mar 11, 2021 - Senior Consultant in Zaventem",Great company to work in,"Leadership and the people are amazing.
Great Parties","Former Employee, more than 1 year"
80,3.0,*,*,*,***,***,**,V,V,X,"Extremely competitive, hire professionals with false promises","Mar 10, 2021 - Manager in Zaventem",Manager,"Reputation, acquiring resilience, young, good premises","Former Employee, more than 1 year"
81,2.0,,,,,,,O,O,O,"When you fall within a box, it's difficult to move out of it if you don't like it and will take time. You might need to be friends with the right people to get the opportunities you are looking for and get where you want.","Mar 7, 2021 - Cyber Security Consultant in Brussels",It's a Big Four,Many possible areas of specialization. Intense but learnfull experience. Clear career path. Extra benefits.,Former Employee
82,4.0,****,*****,*****,*****,*****,*****,V,V,V,"Stress, long projects, Work / Life balance","Mar 7, 2021 - IT Business Analyst in Brussels",Deloitte BA,"Learning environment, career opportunities, salary","Current Employee, less than 1 year"
83,3.0,*,*,*,****,**,*,X,-,X,"Favoritism
Politics
Lack of ethics (towards clients & colleagues)
Lack of respect towards subordinates
Sexism against men - women get fast tracks from diversity ratios, which collides with performance driven structures.","Mar 4, 2021 - Manager in Brussels",Politics above Performance,"Good vibe
Lots of learning on projects (not on learning budget)","Current Employee, more than 3 years"
84,3.0,**,****,****,****,****,****,-,-,V,This particular project is hectic,"Mar 2, 2021 - Consultant in Brussels",Specific project quite chaotic,"Deloitte itself and the experience provided.
Opportunities.
International Projects.
Enough work not to be bored.
Benefits.","Current Employee, less than 1 year"
85,5.0,,,,,,,O,O,O,Travel and the workload balance,"Feb 28, 2021 - Consultant in Brussels",Good company,"Experience, working variety and topics",Former Employee
86,1.0,,,,,*,,O,O,O,Low pay for the hours put in.,"Feb 26, 2021 - Senior Consultant in Zaventem",Disappointing,Most of the people are competent,Former Employee
87,4.0,,,,,,,O,O,O,Big company with lots of people,"Feb 25, 2021 - Monitor in Zaventem",Deloitte,Nice company in Bruxelles airport,Current Employee
88,4.0,*,**,*****,****,**,****,V,V,X,"Leadership division
Not a ""people's company""
Workload
Rotation of personnel
Work quality
Complex time sheet regulation and sanctions","Feb 23, 2021 - Senior Tax Consultant in Brussels",working at Deloitte,"Flexibility at work
Knowledge resources
Teamwork
Positioning around the city
Brand",Current Employee
89,4.0,***,****,****,****,***,***,V,-,V,"For performance reviews, there is only upward feedback (no downwards or horizontal). Internal communication can be poor at times","Feb 22, 2021 - Assistant Manager in Brussels",Accountancy team,"Excellent experience, large clients, great colleagues, top facilities",Current Employee
90,3.0,**,*****,*****,*****,**,***,-,-,V,"No life work Balance, long hours, no overtime pay","Feb 21, 2021 - Consultant in Brussels",Data Analytics,"Great opportunities, good for beginning of career","Current Employee, more than 3 years"
91,3.0,**,**,*****,***,*****,****,X,-,X,"Unhealthy work-life balance culture even more vulnerable since remote working, creating a system where you have to be egoistic / assertive if you want a healthy work-life balance","Feb 17, 2021 - Business Analyst in Brussels",Disappointed in company culture during remote working,Online and virtual learning sessions of very high quality,"Current Employee, more than 1 year"
92,4.0,**,****,***,****,**,***,V,V,V,"Work-life balance, Salary, Deadline, respect","Feb 17, 2021 - Senior Consultant in Brussels",Deloitte,"Colleagues, Fun, Inclusion, Respect, Flexibility","Current Employee, more than 5 years"
93,4.0,****,****,*****,****,**,****,O,O,V,Salary composition is not what I expected.,"Feb 16, 2021 - Technical Analyst in Brussels",Salary,"International working environment, Work life balance, Flexible working hours, Diversity","Current Employee, less than 1 year"
94,4.0,***,***,**,****,***,***,-,O,X,"Consulting, i.e., you work for the Partners, not with them...","Feb 7, 2021 - Consultant in Brussels",Salesforce Consultant at Deloitte,"Big clients
Challenging environment
Ability to grow fast","Current Employee, more than 1 year"
95,5.0,****,*****,*****,*****,****,*****,V,V,V,"Imbalanced work schedule, sometimes very long work hours and not even time for eating. Quite fixed payment schéma, not a very big salary for the work performed but many other benefits. Overtime is not counted but you get days off in exchange","Feb 6, 2021 - Data Analyst in Zaventem",Great company to work for,"Amazing place to work for, many learning opportunities, flexibility, networking, they care about you and sends gifts or attention for special events like Easter or completion of a successful fiscal year, nice people, good salary package","Current Employee, more than 5 years"
96,3.0,,,,,,,O,O,O,"low salary, sometimes long hours but sometimes not enough projects around","Jan 29, 2021 - IT Risk Consultant in Brussels",Good experience,Great benefits; a lot of nice events,"Former Employee, more than 1 year"
97,5.0,***,*****,***,*****,****,*****,V,V,V,"none, that is a great company","Jan 26, 2021 - Consultant in Zaventem",good,many good advantages and nice people,"Former Employee, more than 1 year"
98,4.0,****,****,****,***,****,****,V,O,V,Less clear or obvious career track than when you have a client-facing (fee-earning) role,"Jan 21, 2021 - C&I Manager (Internal Position) in Brussels","Great company, lots of opportunity and international coverage","Development opportunities within firm across Units
Good work-life balance
Virtual working comes naturally
Resilient business model","Current Employee, more than 10 years"
99,5.0,****,*****,*****,*****,****,***,V,-,V,"Admin, hierarchy, processes, approvals, sales approvals","Jan 14, 2021 - Advisory Manager in Brussels","Great company to work for. Work hard, play hard. Pay isn't the best",Great employee benefits and great opportunities internally,"Current Employee, more than 8 years"
100,4.0,****,****,*****,****,****,****,V,V,V,"Salary, workload, too many initiatives at the same time","Jan 12, 2021 - Senior Consultant in Brussels",Great opportunities,"Colleagues, learning curve, culture, fun","Current Employee, more than 5 years"
101,3.0,***,***,***,***,***,***,O,O,O,"Workload may be overwhelming
Quite a lot of administrative work on top of actual work","Jan 12, 2021 - Senior Consultant in Brussels",Life at Deloitte,"Collaboration on a big team
Opportunities to move internally","Current Employee, more than 1 year"
102,4.0,***,****,,****,***,***,X,O,V,"competitive, demanding, long days, hierarchical, up or out","Jan 12, 2021 - Senior Consultant in Brussels",Senior Consultant,"flexible, open culture, diverse activities, young colleagues, international","Current Employee, more than 5 years"
103,3.0,***,*****,***,****,*,****,O,O,O,"Slow career advancement, not always easy to mingle","Jan 11, 2021 - Senior Consultant in Brussels","Interesting work, slow advancement","Strategic projects across industries, innovative approaches tailored to accomodate the client","Former Employee, more than 1 year"
104,3.0,***,***,*****,****,**,***,O,O,O,"very political and hierarchical organisation, projects can be very operational","Jan 11, 2021 - Anonymous Employee in Brussels",OK as a starter,"stable organisation, inspiring people, a lot of training","Current Employee, more than 1 year"
105,4.0,**,***,***,****,****,***,O,O,O,"Too corporate (this is very personal)
Bad work-life balance (like most consulting firms)","Jan 11, 2021 - Consultant in Brussels","Very solid, very corporate","The best projects in the market
Good salary and benefits
Lots of internal events for sharing info about projects with other colleagues","Current Employee, more than 1 year"
106,4.0,*****,*****,*****,****,****,****,-,V,V,"None, none, none, none, none","Jan 10, 2021 - TDRC in Zaventem",Internship went very well in Brussels,"Culture, workspaces, solidarity, friendly, good infrastructure","Former Intern, less than 1 year"
107,4.0,****,****,****,****,***,***,V,-,V,Hours can be challenging to balance with private life,"Jan 8, 2021 - Indirect Tax Manager in Brussels",Job review,Flexibility on the job/working conditions,"Current Employee, more than 5 years"
108,5.0,***,*****,*****,*****,***,*****,V,V,V,"Long hours, difficult to maintain work life balance","Jan 3, 2021 - Business Analyst in Brussels",Great firm to kickstart your consulting career,Ambitious and smart colleagues. Interesting projects.,"Current Employee, more than 1 year"
109,5.0,,,,,,,O,O,O,"There is some pressure but hey, it's a top tier consultancy, what would you expect.","Dec 30, 2020 - Business Analyst in Brussels",Business Analyst Revgriew,Wonderful employer to work for with many great opportunities,Current Employee
110,5.0,*****,*****,*****,*****,*****,*****,V,V,V,close to the airport in Zaventem,"Dec 29, 2020 - Senior Manager, Global Talent Acquisition Systems in Brussels",Great place to work,"fantastic, great place to work!!!!!",Current Employee
111,4.0,***,*****,***,****,***,***,V,-,V,High work pressure at times,"Dec 26, 2020 - Business Analyst in Antwerp",Recommend working here,Familial environment in certain departments,Current Employee
112,3.0,**,****,****,****,**,****,-,-,V,"Compensation is low when compared with the workload and responsibilities you are in charge off
Work-life balance","Dec 15, 2020 - Senior Consultant in Brussels",Good place to work but lacking compensation,"You can be engaged in interesting and meaningful projects
Good place to learn","Current Employee, more than 3 years"
113,5.0,*****,*****,,****,****,*****,O,O,V,Hinders in permitting work visas,"Dec 9, 2020 - Cyber Security Consultant in Brussels",Knowledge,A best place to start your career,"Former Intern, less than 1 year"
114,4.0,***,*****,*****,****,**,*****,V,V,V,Compensation was not as desired.,"Nov 29, 2020 - Business Analyst SAP in Brussels",Nice Colleagues and project,"Young colleagues, nice atmosphere, opportunity to travel abroad.","Former Employee, less than 1 year"
115,4.0,,,,,,,V,-,V,"Whether your job is enjoyable and interesting depends on the project you are put on and the project manager. Some of the project managers are great, some should never have made it past the consultant level. A lot of them expect a lot of unpaid overtime.","Nov 27, 2020 - BI Consultant in Brussels",Pretty good,"Good training, opportunities for learning. Some cool projects","Former Employee, more than 1 year"
116,4.0,****,***,***,****,****,***,-,-,V,Very focussed on growth and figures so that in some instances the human / people aspect only comes second.,"Nov 25, 2020 - Director in Brussels",Director Deloitte,Very dynamic and driven organisation - ample learning opportunities - interesting projects and clients - very talented and inspiring people around you.,Current Employee
117,3.0,*,**,***,****,***,**,-,-,X,A a lot of workload,"Nov 24, 2020 - Auditor in Brussels",Auditor,Experience learning curve is exponential,Current Employee
