,main_rating,Work/Life Balance,Culture & Values,Diversity & Inclusion,Career Opportunities,Compensation and Benefits,Senior Management,Business Outlook,CEO Approval,Recommend,cons,date_and_job,post_title,pros,status
10,4.0,*****,*****,****,****,****,*****,O,O,O,Don’t have a strong focus,"Feb 2, 2022 - Senior Consultant in Brussels",Senior consultant,Good people and nice environment,Current Employee
11,4.0,***,*****,****,*****,*****,***,O,O,V,More and more operational type of work,"Feb 1, 2022 - Associate in Brussels",Associate,Great company culture and interesting projects.,Current Employee
12,3.0,,,,,,,O,O,O,Low salary and the atmosphere could be better,"Jan 31, 2022 - Associate in Brussels",Good,All the learning opportunities and good for your cv,Former Employee
13,4.0,***,*****,*****,*****,****,*****,O,V,O,Long hours and less time fir private life at the beginning of career,"Jan 30, 2022 - Senior Manager in Brussels",Great career path starts at Big4,A lot of experience than starting in industry,"Current Employee, more than 10 years"
14,4.0,****,*****,*****,****,***,***,O,O,O,Low pay for consulting firm of this size and revenue.,"Jan 27, 2022 - Business Transformation Consultant in Brussels",PwC review,"Remote working, Great teammates, Strong benefits","Former Intern, more than 1 year"
15,5.0,,,,,,,O,O,O,nothing comes to mind as a disadvantage,"Jan 24, 2022 - Data Analyst in Brussels",very good,very good relationship with staff,Current Employee
16,4.0,***,*****,*****,*****,*****,*****,V,-,V,"Busy and low season, it can get quite intense at moments.","Jan 20, 2022 - Consultante in Brussels",Interesting job,Interesting job with lots of learning opportunities. Definitely worth it.,Current Employee
17,4.0,,,,,,,O,O,O,"Hours, conflictual management, less and less advantages","Jan 18, 2022 - Junior Auditor in Brussels",Junior auditor,"Responsibilities, working with important clients",Current Employee
18,3.0,,,,,,,O,O,O,salary compensation and benefits not so good,"Dec 17, 2021 - Consultant in Brussels",okay,learning curve is really intense,Current Employee
19,3.0,**,***,**,***,***,***,O,O,O,Long hours and always running after deadlines,"Dec 8, 2021 - Internal Auditor in Brussels",Long hours,Cool people and nice office,"Current Employee, more than 8 years"
20,4.0,****,****,****,****,***,****,O,O,O,Lack of work due to limited time,"Nov 29, 2021 - M&A Tax Associate in Brussels",Tax intern,"network, trainings, challenges, getting to know all the areas","Former Intern, less than 1 year"
21,4.0,**,***,****,*****,****,***,V,-,V,Flexibility is not always possible,"Nov 28, 2021 - Consultant in Ghent",Pwc,Team spirit and good salary. A lot of possibilities to develop you career,Former Employee
22,4.0,**,***,****,*****,***,***,V,-,V,The workload can be a lot but you learn how to do time management,"Nov 5, 2021 - Senior Consultant in Brussels",Challenging but rewarding,It’s a very nice atmosphere where you learn a lot and get the chances to grow. You’re never bored and see so many different projects,"Former Employee, more than 3 years"
23,4.0,**,****,*****,****,****,****,V,V,V,It was hard to have a private life,"Oct 19, 2021 - Intern in Brussels",Good,Great environment with a lot of interesting people,"Former Intern, more than 1 year"
24,3.0,**,**,***,****,***,***,-,-,V,Business culture is very dependable on the personel,"Sep 15, 2021 - Junior Auditor in Ghent",Good starting job,"A lot of young people, you make your own chances","Current Employee, more than 1 year"
25,4.0,*,***,****,****,**,****,V,-,V,"- It's a very demanding and pressuring work environment
- A lot of employee turnover","Sep 7, 2021 - Senior Associate in Brussels",Demanding but rewarding Deals departement,"- Loads of flexibility in terms of working hours
- Immense steep learning curve
- Young and dynamic environment
- Lots of opportunities and responsibilities if you want",Current Employee
26,4.0,*,***,****,**,***,***,V,-,V,"salary, we care, rotation of FTE's, work life balance","Sep 5, 2021 - PwC Senior Associate in Brussels",Good learning opportunity,"Learning opportunity, salary, responsibilities, visibility","Current Employee, more than 3 years"
27,5.0,***,***,***,***,***,***,O,O,O,some projects less interesting than others,"Sep 2, 2021 - Consultant in Brussels",Good job,"Company car
fuel card (europe)
salary ok",Current Employee
28,4.0,**,***,*****,*****,***,***,V,-,V,Work from home is not nice for the team spirit,"Aug 29, 2021 - Senior Consultant in Brussels",SC pwc,Great learning opportunity and you work with young motivated colleagues,Current Employee
29,5.0,***,*****,*****,*****,***,*****,O,V,V,commute not near public transportation,"Aug 25, 2021 - Intern in Brussels",great,"great colleagues
excellent team to work with","Former Intern, less than 1 year"
30,4.0,***,*****,*****,***,***,****,O,O,O,Communication from management could be improved,"Aug 23, 2021 - Risk Management Senior Associate in Brussels",Good Experience,"Learning on the job, dynamic environment, good management","Current Employee, more than 1 year"
31,4.0,,,,,,,O,O,O,Workload can be high sometimes during the busy part of the year (which is mostly January-March),"Aug 17, 2021 - Audit Senior Associate in Ghent",Short review,"Learning curve is high 
Network possibility
Young environment of collegues
First nice step to future possibilities","Current Employee, more than 3 years"
32,4.0,,,,,,,O,O,O,"Some partners are rude (like everywhere I guess), sometimes a lot of pressure to close the deadline","Aug 9, 2021 - Summer Intership in Brussels",Pretty what you expect,"Great food, great reward plan, databasis and interesting cases at hand, flexible schedule of work","Former Intern, less than 1 year"
33,3.0,,,,,,,O,O,O,Remuneration/bonus is on the low end,"Aug 5, 2021 - Senior Manager in Brussels",Financial Due Diligence,FDD leader in BE and europe,Current Employee
34,4.0,****,***,****,****,****,****,V,V,V,"Busy season= loads of work, stressfull, managers can be too pushy, boring work from time to time","Aug 1, 2021 - Audit Associate in Brussels",Good starters position,"Good wage, nice car, trainings abroad, steep learning curve, a lot of young/amibitious collegues, a lot of holidays","Current Employee, more than 1 year"
35,4.0,,,,,,,O,O,O,not a huge salary but all right,"Jul 27, 2021 - Junior Auditor in Brussels",Nice,Company car and meal vouchers,Current Employee
36,4.0,****,****,**,*****,***,**,V,-,V,"- A lot of turnover
- Fun element depends on the people you work with","Jul 19, 2021 - Senior Associate in Brussels",Good employer,"- Good employer
- Lots of responsibility",Current Employee
37,4.0,**,***,****,*****,****,****,O,O,O,"Intense pressure, rotation in staff","Jul 13, 2021 - Associate Accounting in Brussels",As expected,"Dynamic, Fast paced, High-end brand,",Former Employee
38,4.0,***,****,****,****,****,****,-,-,V,Long hours / visibility is a must,"Jun 26, 2021 - Anonymous Employee in Brussels",Manager,Growth / network / experience,"Current Employee, more than 8 years"
39,4.0,**,*****,*****,****,***,***,V,V,V,"low salary, busy seasons and workload","Jun 24, 2021 - IT Audit Consultant in Antwerp",Pwc life,"warm environment, lovely collegues, great learning experience",Former Employee
40,4.0,,,,,,,O,O,O,"low remuneration, time pressure, strict deadlines","Jun 20, 2021 - PwC Tax Associate in Brussels",PWC,"young people, trainings, car, promotion possibilities",Former Employee
41,4.0,**,*****,*****,*****,***,****,V,V,V,Sometimes boring projects can come along,"Jun 10, 2021 - Senior Consultant in Brussels",Good company,Very good growth and learning opportunities,Current Employee
42,4.0,****,****,*****,*****,*****,****,V,-,V,Work/private life balance not adequate,"Jun 7, 2021 - Expert Comptable in Hasselt, Limbourg",Nice place to learn,"Attractive salary package with car
Lot of possibilities to learn and grow",Current Employee
43,4.0,*****,*****,*****,*****,*****,*****,V,V,V,Sometimes you have boring missions,"May 8, 2021 - CEO-Founder in Brussels",Good,"Lot of learning opportunities
Salary and car",Former Employee
44,4.0,,,,,,,O,O,O,Work life balance could be better,"May 8, 2021 - Manager in Brussels",Great place to work,"Exciting projects, good people with great drive",Current Employee
45,4.0,****,***,****,****,****,***,O,O,O,"Lack of senior support at times, including with commercial efforts","Apr 29, 2021 - Senior Manager in Brussels",Great opportunities but high pressure to sell,"Great teams, good benefits, ample opportunity to learn","Former Employee, more than 1 year"
46,5.0,*****,*****,*****,*****,*****,*****,V,V,V,Very chemical and industry 4.0,"Apr 25, 2021 - Senior Manager in Brussels",Very positive,Great professionnals with strong experience,"Current Intern, more than 1 year"
47,5.0,***,****,*****,*****,*****,*****,-,-,V,"- Long working hours nevertheless
- Travels abroad sometimes necessary but never without compensation
- Strange yet not unfriendly atmosphere within the department for some people","Apr 19, 2021 - Senior Strategy Consultant in Brussels",Excellent employer,"Within the transaction services practice, for the Commercial Due Diligence team in Belgium:
- Super interesting work
- Great package
- Nice events and gifts
- Good corporate culture
- International exposure
- Really professional
- Descent working hours compared to similar companies","Former Employee, more than 1 year"
48,4.0,****,****,****,****,****,****,V,V,V,fight for good projects and in line with interests,"Apr 15, 2021 - Senior Auditor in Brussels",Senior Auditor,young team and good vibes,Current Employee
49,4.0,****,****,****,****,****,****,O,O,O,"not always work/life, not really personal","Apr 15, 2021 - Senior Associate in Brussels",Senior Associate,"young team, good vibe, interesting projects",Current Employee
50,4.0,****,*****,****,****,****,****,V,-,V,Long working hours but to be expected as consultant,"Apr 12, 2021 - Management Consultant in Brussels",Consultant life @ PwC,"- Motivational and ambitious work life
- Good culture and values to employees","Current Employee, more than 1 year"
51,4.0,*****,****,****,*****,****,****,V,V,V,Takes a long time to be promoted,"Apr 7, 2021 - Salesforce Manager in Brussels",Positive,"Company car, group insurance, bonuses",Current Employee
52,4.0,***,*****,*****,****,***,****,V,O,V,due to audit activities limited access to FS clients for advisory activities,"Apr 6, 2021 - Project Manager in Brussels",Advisory - management consulting (FS),dynamic company and growth opportunities,Current Employee
53,4.0,***,***,****,****,****,****,O,O,O,High expectations and sometimes long days,"Apr 3, 2021 - Management Consulting Senior Consultant in Brussels",Lots of opportunities and place for growth,"Good pay, young and driven culture",Current Employee
54,4.0,****,****,****,***,***,****,O,O,O,Global trainings and too big firm,"Mar 27, 2021 - Associate in Brussels","Legal department, associate I.",Work life balance is good. Interesting files.,Current Employee
55,2.0,***,*,*,***,****,*,X,O,X,"Poor leadership (Belgium)
Communication is weak","Mar 8, 2021 - Junior Consultant in Brussels",Review,"- Good salary, company car + iphone included","Former Employee, less than 1 year"
56,4.0,***,***,****,****,***,****,O,-,O,Lot of work during busy,"Mar 5, 2021 - Audit Associate in Brussels",Learning,Company car good colleagues fun,"Current Employee, more than 1 year"
57,4.0,,,,,,,O,O,O,"Not personal, work life balance is off some weeks","Mar 1, 2021 - Junior Consultant in Brussels",Salary,Good name on your CV,Current Employee
58,4.0,****,****,***,**,***,***,-,-,V,Not so much learning opportunities,"Feb 18, 2021 - Administrative - Accounts Payable in Sint-Stevens-Woluwe",Great place to work,Well-paid & good team spirit,"Current Employee, more than 1 year"
59,3.0,**,**,***,****,***,**,-,X,V,"- A lot of incompetent people stuck at manager/senior manager level 
- Continuous efforts by management to reduce the benefits and/or pay to staff in order to increase the profit towards the partners
- Poor work/life balance especially from January to June
- Incompetent people are being promoted because many competent people leave the company for better opportunities (higher pay / better work life balance / ...)","Feb 15, 2021 - Senior Auditor in Brussels",Good to start your career - bad to stay,"- You will learn a lot, especially in the first 3 years of your career
- Great teambuilding activities and relationship with your peers
- Flexible in how you organize your work on a day to day basis","Former Employee, more than 3 years"
60,5.0,***,****,*****,*****,****,****,V,-,V,Work life balance is not always great,"Feb 10, 2021 - Anonymous Employee in Brussels",Senior Consultant,"Learning curve, interesting project, fun and young team, ok salary","Current Employee, more than 3 years"
61,5.0,***,*****,*****,*****,*****,*****,V,-,V,Sometimes it becomes too stressful,"Feb 9, 2021 - Associate in Brussels",Cool,Good wage and benefits. Nice company car.,"Current Employee, more than 1 year"
62,3.0,***,****,***,****,***,***,O,O,O,"Lack of transparency, No bonus for associates","Feb 4, 2021 - PwC Risk Assurance Associate in Brussels",Associate,"Learning experience, work from home","Current Employee, more than 1 year"
63,4.0,***,****,****,****,***,***,V,-,V,Haven't got any issues yet so far,"Feb 3, 2021 - Consultant in Geel",good,The Management is always approachable.,Current Employee
64,4.0,,,,,,,O,O,O,long working hours and a lot of expectation from the start,"Jan 26, 2021 - Data Analyst in Brussels",Very helpful,very inclusive and great learning experience,Former Intern
65,5.0,*****,****,****,*****,***,*****,V,V,V,Working hours can be long,"Jan 25, 2021 - Associate in Brussels",Good learning opportunity,"Room to learn and progress
Flexible working environment","Current Employee, more than 1 year"
66,5.0,***,****,****,*****,****,****,V,-,V,"long working hours, low base salary","Jan 23, 2021 - Junior Consultant in Brussels",Junior consultant,"training, growth opportunities, exit opportunities, culture, fringe benefits","Current Employee, less than 1 year"
67,5.0,****,****,*****,*****,****,****,V,V,V,Professional environment where you will be judged in that context,"Jan 21, 2021 - Senior Consultant in Brussels",Senior Consultant,"Great support, guidance and opportunities","Current Employee, more than 1 year"
68,4.0,****,****,***,*****,***,**,O,O,O,Limited transparency from management towards junior level,"Jan 20, 2021 - Senior Associate in Brussels",Great culture,"Good culture with many young people, flexible job content, good pay","Current Employee, more than 1 year"
69,4.0,,,,,,,O,O,O,Not always the choice in terms of projects,"Jan 18, 2021 - Senior Consultant in Brussels",Good to jump start a career,Very good opportunities for growth,Current Employee
70,3.0,***,**,**,*****,***,***,V,O,X,"* People first, reimagine the possible is great on paper but PwC is an audit firm.
* No real investment for trainings","Jan 13, 2021 - Consultant in Brussels",No real respect for there value but good on the CV,"* Good for the CV
* Fast moving environment","Former Employee, more than 1 year"
71,3.0,***,****,*****,**,***,****,V,V,X,"Development plans are very rigid and not tailored to individuals. They use generic methods on everyone, regardless of their employees' skills/specificities. There's potential for better development plans.","Jan 12, 2021 - Consultant in Brussels","Good emplopyer, but rigid development path","Learn to manage people, teach you the consulting rythm, great network","Former Employee, more than 1 year"
72,4.0,**,****,****,*****,***,***,V,O,O,"- Minimum consideration for work/life balance
- Compensation & benefits per hour of work is below market","Jan 12, 2021 - Manager in Brussels",Great Company - Hard work,"- Global scope and internal mobility
- Young & motivated teams 
- Opportunity to work for different client/industries in a short timeframe
- Tax-optimized packages","Current Employee, more than 8 years"
73,1.0,*,*,*,*,*,*,O,X,X,"Salary and advantages ridiculously below the market rate, no transparency when it comes to the career opportunities, unprofessional management, no balance between work and private life.","Dec 28, 2020 - Risk Management in Brussels",Poor management and no career opportunity,"The restaurant, the Christmas party and the Starbucks coffee machine","Former Employee, more than 1 year"
74,1.0,*,*,*,**,*,*,X,-,X,"The Partners have a short term vision (making sure that their net income does not drop further every year), show a poor leadership and miss firm thinking. They try to add a sauce of purpose and well being but they are far from authentic. I am happy that I work in a LOS and not in IFS as these departments are even worse to work in. The human dimension is lacking everywhere.","Dec 21, 2020 - Senior Consultant in Brussels","Poor leadership, partners only looking after their net income",PWC is still able to attract good talents despite the negative employer brand that we have on the market,Current Employee
75,4.0,*****,*****,*****,*****,*****,*****,V,V,V,hard work work life balance stress stressful hard,"Dec 11, 2020 - Data Mining Analyst in Brussels",awesome,flexible well paid experience young dynamic,Current Employee
76,4.0,***,*****,*****,***,***,****,O,O,O,"huge workload 
Stress
difficult work life balance","Nov 16, 2020 - Analyst in Brussels",Good experience,"Good experience
work in a good team
gain experience","Former Employee, less than 1 year"
77,4.0,,,,,,,O,O,O,"Over time not paid, tough management approach","Nov 15, 2020 - Senior Consultant in Brussels",Operations,"Nice and young team, diverse enough, fast paced, good place to learn, people minded company",Current Employee
78,4.0,,,,,,,O,O,O,"stress level too high
not good paid
too much hours 
too much serious 
too much angry boss","Oct 20, 2020 - Auditor in Brussels",Salaris auditor pwc,"academical
enjoyable
rigorous work
serious work 
too much friendly",Current Employee
79,4.0,**,***,***,****,***,***,-,O,V,"- Asocial
- work life
- recognition
- support","Oct 14, 2020 - Junior Tax Consultant in Ghent",Junior Tax Consultant,"-Learning curve
- Resources of the company
- Decent compensation as a starter","Current Employee, more than 1 year"
80,4.0,****,****,,*****,****,****,-,O,V,I do not have negative experiences,"Sep 17, 2020 - Internship in Antwerp",interesting,"a lot of new information
taken care of
nice pay
future prospects","Former Intern, less than 1 year"
81,5.0,***,*****,,*****,*****,*****,V,O,V,work life balance may be affected,"Sep 3, 2020 - Senior Manager in Brussels",Big4,"Experience, learning, growth, diversity, opportunities",Current Employee
82,4.0,*,***,,*****,****,***,V,-,V,"1. Work/life balance - demanding job
2. Political when growing
3. Hierarchical society
4. Not meritocracy oriented","Aug 24, 2020 - Senior Associate in Brussels",RCC Senior Associate,"1. Challenging environment
2. Getting the opportunity to perform projects in different sectors
3. Variety of projects
4. Great employer with lots of advantages
5. Nice atmosphere
6. Great learning opportunity
7. Ownership and accountability
8. Growth opportunities","Current Employee, more than 1 year"
83,3.0,**,*,,***,**,*,O,O,O,"gets toxic sometimes. A typical Corporate with no empathy for human work-life balance. I would say don't generalise this since there are great initiatives taken by the company but how it cascades down is all dependent on partners and directors etc. which is always biased. Mostly cultural values are just statements written on the board. Otherwise, the company tries to facilitate its people at the most. You dont need to fret if you get a good team.","Jun 15, 2020 - Manager in Brussels",Worked at Advisory,An excellent opportunity for fresh graduates to learn and groom themselves,"Former Employee, less than 1 year"
84,4.0,,,,,,,O,O,O,"- heavy workload 
- high hierarchy","Jun 11, 2020 - Internship in Brussels",Good place to work,"- challenging 
- motivating team 
- learning a lot","Former Intern, less than 1 year"
85,4.0,***,*****,,*****,*****,**,O,O,O,Pushes to hyperspecialisation. Everyone is mostly stimulated to be good at one specific sub-sub task. It's a textbook corporate culture that tries to act more modern than it is.,"May 20, 2020 - Associate Consultant in Brussels",Good entry point for graduates but in the long run puts you into a little box.,"Nice starter salary and extralegals: Good car + gas, phone, laptop etc. Lots of mobility and solid 'people' brand. Excellent business school.","Current Employee, more than 1 year"
86,5.0,****,*****,,*****,****,*****,O,O,O,"long hours, smaller projects, smaller market","May 10, 2020 - Senior Manager in Brussels",Balanced package,"various benefits, great and smart colleagues",Current Employee
87,2.0,*,*,,**,****,*,O,O,X,"Forced friendly atmosphere
Not much reflection on the purpose and ways of working of the company (besides making money);
Pyramidal structure in which you either move up or out;
Long and painful internal processes","May 6, 2020 - Associate in Brussels",A lawyer in an audit firm,"The pay was above market conditions for a junior lawyer. 
It was possible to enjoy the advantages of being independent (for tax purpose) with the fringe benefits of employees (company car, etc.)","Former Employee, more than 1 year"
88,5.0,****,*****,,*****,***,****,O,O,O,"Client's attitude, chargeability, arrogancy, culture","Apr 20, 2020 - Manager in Brussels",Manager PWC,"Reputation, big organisation, proffessional environment",Current Employee
89,4.0,***,**,,*****,*****,**,V,-,V,"Stress
Work quantity during busy season
Irregular workload during the year (too much during busy season and not enough during low season)","Apr 10, 2020 - Associate Auditor in Brussels",Associate auditor PwC Belgium,"Company car
Fuel card
iphone and subscription
Group insurance","Former Employee, more than 1 year"
90,4.0,*****,****,,*****,****,***,V,V,V,Can be stuck in missions you do not like,"Jan 29, 2020 - System and Process Analyst in Brussels",System and process analyst,"Flexibility, good atmosphere, nice people, various missions in various sectors","Current Employee, more than 1 year"
91,5.0,***,*****,,*****,*****,***,V,O,V,"As a big firm and many employees, we need to work with different people, and sometimes the structure is not very organise. Because there is too many young people coming and too many people leaving.","Oct 27, 2019 - Anonymous Employee in Brussels",Consultant II,"Tribal feeling, very professional, everyone helps to each other. We have the opportunity to learn every single day, but we are responsible for our growth and development. They provide us all the tools to achieve our goals.","Current Employee, less than 1 year"
92,4.0,***,****,,****,***,***,-,-,V,"Travels, Values, Managements , long road, hard work","Oct 14, 2019 - Financial Analyst in Liège, Liege",Financial analyst,"Life at work ,salary ,company car, fuel, professional","Current Employee, less than 1 year"
93,3.0,***,***,,***,**,***,O,O,O,"Below market pay, not a competitive bonus scheme.","Oct 10, 2019 - Manager in Brussels",Below market pay,Opportunities for PwC EU wide training and networking opportunities. Company car.,"Current Employee, more than 3 years"
94,4.0,*****,***,,*****,****,***,V,O,V,Hierarchy is sometimes taken too seriously,"Sep 29, 2019 - IT Service Delivery Manager in Brussels",Part of the service delivery team,A lot of freedom throughout the week,"Current Employee, more than 1 year"
95,4.0,,,,,,,O,O,O,A lack of customization. Too short experience.,"Sep 9, 2019 - Student Worker in Brussels",Very good first experience.,Learn by doing. Follow-up. Gain a lot of financial knowledge.,"Former Intern, less than 1 year"
96,4.0,**,***,,*****,****,***,-,-,V,"- sometimes working late required 
- need to be capable of working under pressure","Sep 1, 2019 - Senior Associate in Brussels",Working at PwC in Belgium,"- very good coaching/development 
- you get to deal with an exciting tasks that make big impact 
- consulting a large companies operating world-wide","Current Employee, more than 3 years"
97,4.0,****,***,,*****,*****,***,V,-,V,Depending on the teams it can get really demanding at some point.,"Jul 1, 2019 - Anonymous Employee in Brussels",Professional firm,"Good package, professional on every aspect, easy going colleagues.",Former Employee
98,5.0,****,****,,*****,*****,****,O,V,V,"there are not many negative things I can say, only that sometimes you need to stay longer in order to finish your job","Mar 8, 2019 - Intern in Diegem",Loved it,"very dynamic firm, friendly and young professionals.","Current Intern, less than 1 year"
99,2.0,*,**,,****,****,*,O,O,O,In Belgium a small/mid-size company and unfortunately still organized under the form of a Partnership what makes the decision making process and management of stakeholders a real challenge.,"Feb 28, 2019 - Senior Manager in Brussels",Still a Partnership,"The package is convenient, salary, car retirement plan, they would invest in your training","Current Employee, more than 1 year"
100,4.0,***,****,,****,****,***,V,-,V,"Management should better prepare for Busy season, align teams with clients because there are constantly changes to schedules and projects.","Feb 21, 2019 - Senior Systems & Processes Associate in Brussels",Great place to start and develop career (1-7y),"Include car, fuel card, phone, accessories, healthcare (reimbursement)
Trainings, language incentive, travels, clients of multiple industries and/or profiles.","Current Employee, more than 5 years"
101,3.0,,,,,,,O,O,O,"Poor work-life balance
Quite a lot of pressure","Sep 25, 2018 - Internship in Brussels",Intern in Tax & Legal Services,"Strong name on the CV
You learn a lot","Former Employee, less than 1 year"
102,4.0,***,***,,****,****,***,-,-,V,"Compliance is a burden
Lots of administrative tasks
Sometimes lack of opportunity to take initiative","Aug 30, 2018 - Senior Associate in Liège, Liege",PwC review,"Big corporation with lot of facilities
Varied portfolio of clients
Great team and great ambiances","Current Employee, more than 3 years"
103,4.0,****,****,,***,****,***,O,O,O,"An impersonal organization, politics and turf wars for clients","Aug 29, 2018 - Senior Consultant in Brussels",A Big 5,"Interesting projects for large corporate clients, job security, opportunities for horizontal and vertical career mobility","Former Employee, more than 1 year"
104,4.0,**,****,,****,***,****,-,-,V,Poor work-life balance; not very flexible,"Jun 5, 2018 - Senior Consultant in Brussels",Senior Consultant,Dynamic workplace; International experience; Multiple clients,"Current Employee, more than 3 years"
105,4.0,***,****,,****,**,****,-,O,V,"The size of the company sometimes makes it a disadvantage as the company as a whole also comprises an audit business, tax business etc.","Apr 26, 2018 - Anonymous Employee in Brussels",Senior consultant M&A,Flexibility and learning curve are huge. Access to interesting projects and you get to learn from very high profile senior people.,"Current Employee, more than 3 years"
106,1.0,*,*,,*,*,*,X,X,X,Very bad organisation- slavery- they want dogs to work for them - no sympathy netwerk colleagues,"Apr 8, 2018 - Tax Consultant in Antwerp",Junior tax consultant,Luxurious organisation to work for.,"Former Employee, more than 1 year"
107,2.0,***,**,,****,*****,*,V,V,V,No contact with managers .,"Mar 26, 2018 - Indirect Tax Consultant in Brussels",Big 4's reputation is true .,Great compensation and colleagues .,"Former Employee, less than 1 year"
108,2.0,*,**,,****,****,***,V,-,V,"Work life
Appreciation
Learning and development 
Soft skills
HR","Mar 4, 2018 - Senior Consultant in Ghent",Great Place To Develop,"Salary
Team spirit
Work hard play hard","Current Employee, less than 1 year"
109,4.0,****,*****,,*****,*****,****,O,O,O,"work life balance, slow development, flat salary","Mar 1, 2018 - Anonymous Employee in Brussels",Senior Associate,"possibilities, values,  influence, creativity, salary","Current Employee, more than 1 year"
110,5.0,***,*****,,*****,***,*****,V,V,V,Make sure to get placed on the right projects as this is detrimental to the learning experience,"Jan 18, 2018 - Assurance Senior Manager in Antwerp",PwC,"lots of young, enthusiast colleagues
lots of learning opportunities","Current Employee, more than 8 years"
111,4.0,*****,***,,***,*****,***,V,-,V,No sense of real impact from the work done.  Majority of managers lack leadership skills and any kind of vision.,"Dec 26, 2017 - Anonymous Employee in Brussels",Consultant (Technology),"Great work/life balance, amazing benefits (incl. great company car and unlimited european fuel card)","Former Employee, more than 1 year"
112,5.0,,,,,,,O,O,O,"Work-life balance, heavy administrative procedures,","Jul 17, 2017 - Senior Consultant in Sint-Stevens-Woluwe",Senior Consultant - M&A Tax,"Dynamic and international working environment, challenging job, great training programmes","Current Employee, more than 3 years"
113,4.0,***,***,,****,****,*****,-,O,V,Working in audit should be a passion otherwise you will not like it since you'll have to deal with clients that are not eager to help you and which you still have to treat with the greatest respect since they are your clients. You will experience pressure from your management to get the job done but it depends for the largest part on the willingness of the client to assist you in getting the job done.,"Apr 11, 2017 - Audit Associate in Brussels",Audit,"Excellent culture, dynamic professional environment, good atmosphere, lot of young and fun people to work with, management level is very accessible, perfect job to learn a lot and improve you skill set The company does a lot of efforts to create a good working environment.
The pay is not bad for starters since it includes net allowances and a company car.","Current Employee, more than 1 year"
114,4.0,***,*****,,*****,***,***,V,-,V,"Sometimes though, especially during busy period","Mar 31, 2017 - Auditor in Brussels",PwC - good experience,"Challenging job, lot of future perspective","Current Employee, more than 1 year"
115,4.0,****,***,,****,*****,**,V,O,V,"Slow procedures
structure of the organisation","Mar 9, 2017 - PMO in Brussels",PMO,"Great benefits
good people
lot of opportunity to grow
international mobility","Current Employee, more than 1 year"
116,1.0,***,*,,***,****,*,X,X,X,"- Boring work
- Lots of corporate BS","Dec 4, 2016 - Associate in Brussels",Associate at PwC Belgium,"- Good salary package
- Nice colleagues",Former Employee
117,5.0,***,****,,*****,*****,****,V,V,V,"- Work/life balance (although no more than any other big4/ big company)
- Promotion depends on internal connections and ""friends""","Jul 29, 2016 - Manager in Brussels",PwC Consulting Technology practice,"- Exciting technology projects and business perspectives
- Capable work colleagues  
- Flexible work schedule
- Great benefits","Former Employee, more than 3 years"
118,5.0,****,***,,****,****,*****,-,V,V,Premises are located way outside the city center and badly connected with public transportation,"Jun 25, 2016 - Anonymous Intern in Brussels",Student Job - Knowledge center,"Great place to work, good working hours, nice people",Former Intern
