,main_rating,Work/Life Balance,Culture & Values,Diversity & Inclusion,Career Opportunities,Compensation and Benefits,Senior Management,Business Outlook,CEO Approval,Recommend,cons,date_and_job,post_title,pros,status
10,3.0,**,***,*****,***,***,*****,-,-,V,"Long hours
Long projects
Work with only a small pool of people
Not enough independence","Jul 6, 2021 - Data Scientist in Leuven",Data Science Intern,"High Salary
Good benefits
Good colleagues
Location close to home
Safety nets",Current Employee
11,1.0,*****,*,*,*,****,*,X,-,X,"For the Touch project:

Code reviews are used for hammer down anyone the reviewer doesn't like. If the reviewer wants to hurt your career, he just has to write 400 comments in your pull request and make it so that it takes 10x longer for you to deliver. 

Drive-by comments on reviews are common. Specially coming from the God developers that look down on the rest. God developers are a couple of developers that have been there since the beginning of the project and have gathered so much political clout that they might as well be the owners of the company. 

Everything is super hierarchical. They even have documents on confluence describing the development structure as an army; With soldiers at the bottom, lieutenants, generals, etc,

Career progression is almost non existent unless you play the political game. The usual progression is developer->functional analyst->manager.

The only opinion that matters is that of the God Developers. A lot of them are part of the Core Team. You will be just a cog in a very dumb machine.

No innovation going on at all. The work is brain-dead boring.

Leaving the project Touch, to do something else is considered some sort of promotion. That's sad.","May 16, 2021 - Software Developer in Brussels","No growth, toxic environment","The code base is easy to work with, readable and maintainable.
Almost no crunch/overtime.","Former Employee, more than 3 years"
12,4.0,*****,****,****,****,****,****,-,V,V,"one can do cooler things elsewhere, not so high net salary","Mar 21, 2021 - Treasury Manager in Brussels",KBC Group,"Quite interesting job, big flexibility (2 days of HO and one day in different location than Brussels)
You can learn a lot some months and also have a good work life balance other months
Good educational events from CFO community (CFO days)","Former Employee, more than 3 years"
13,4.0,,,,,,,O,O,O,Can be hectic at times resulting in long hours.,"Mar 9, 2021 - Analyst in Brussels",Good place to work,"Staff are very good and hard working, fostering a good culture",Former Employee
14,1.0,**,*,*,*,**,*,X,X,X,"zero diversity or inclusion, horrible integrity/values, poor management on all levels, no training given to employees, poor compliance team, no opportunities to advance for non-Dutch speakers","Jan 18, 2021 - Legal Counsel in Brussels",Awful place to work!,"flexi time, work from home","Former Employee, more than 5 years"
15,3.0,*****,**,,***,**,**,O,O,O,"- compensation is a joke and you best negotiate for the next 10 years
- lots of employees have the impression KBC cannot compete, i.e. no interest to compete
- Corporate Banking is seen as the redheaded stepchild of the CEO
- No clear or structured career progression plan","Jan 10, 2021 - RM Corporate Banking in Brussels",Medium sized bank with a defeatist mentality,"- relatively flexible
- good work/life balance
- ability to learn a lot if wanted","Former Employee, more than 3 years"
16,4.0,,,,,,,O,O,O,"Too many meetings, large institution","Dec 29, 2020 - Data Scientist in Leuven",Great company to work for,"Good pay, good guidance, smart people",Current Employee
17,4.0,***,***,**,****,***,*****,V,V,V,"Confusing strategy, HR lagging behind in my view (orientation to people, travel&remote working policies,..), long decision making due to local embeddedness.","Nov 20, 2020 - Project Manager in Brussels",A bit conservative yet worth working for.,"Stable company in a transition towards being innovative, I believe bankinsurance business model, compromises oriented.","Current Employee, more than 3 years"
18,4.0,,,,,,,O,O,O,Not a lot of differentiation,"Nov 1, 2020 - Administrative Assistant in Leuven",Good overall experience,Good coaching by the mentors.,Former Intern
19,3.0,****,***,,***,***,***,-,-,X,Loads of temporary collegues. Bad food in caffeteria,"Sep 23, 2020 - System Engineer in Brussels",Good Company,"Limited Hours, homework, company benifits online",Current Employee
20,3.0,*****,**,,*,*****,***,-,V,X,Sector is shrinking heavily in terms of opportunities,"Jul 13, 2020 - Expert Digitaal Bankverzekeren in Ghent","Good employer, declining sector",Benefits when it comes to salary and other compensations,"Current Employee, more than 3 years"
21,5.0,,,,,,,O,O,O,"in Brussels, but good to do by train or by foot","Apr 10, 2020 - Business Consultant Financial Markets in Brussels",Very good bank with a nice culture,"Good culture
Good salary
perfect worklife balance",Current Employee
22,3.0,****,****,,****,***,***,V,V,X,"- Sometimes there is a 9 (or 8) tot 5 mentality 
- Stiff processes on a regular base
- Teamwork is encouraged but there are few meeting rooms on our floor","Mar 29, 2020 - Trainee in Brussels",Strong company culture but stiff processes,"- The Management encourages employee's professional en personal growth
- Employees consider each other as family member 
- A strong company culture","Current Employee, more than 1 year"
23,3.0,*****,***,,***,****,*****,V,O,X,"Not a very dynamic company, middle management tends to listen more to external consultants than their own people.","Jan 2, 2020 - Anonymous Employee in Leuven","A caring company, but not very dynamic",High degree of 'family' among colleagues.,"Former Employee, less than 1 year"
24,4.0,****,****,,***,****,****,O,O,O,Big bank with many hyrachies,"Dec 7, 2019 - Risk Analyst in Brussels",Good work and life balance,Good work and life balance,Current Employee
25,4.0,****,****,,****,*****,***,V,V,V,"A lot of typical bank beurocracy. Old legacy employees are overpaid and protected at the expense of the young, ambitious, and digital fluid employees.","Mar 25, 2019 - Sales and Marketing Manager in Leuven","Technology leader in Belgium but weighed down by old, inefficient employees",KBC is the fintech leader in Belgium and one of the top in Europe. It is also very well capitalized for future stability.,"Current Employee, more than 8 years"
26,5.0,****,****,,***,***,****,O,O,O,Not too much friendly with foreigneres.,"Mar 18, 2018 -  in Brussels",Job Atmosphere,They were very severe in deadlines!,"Current Employee, more than 1 year"
27,4.0,****,****,,***,***,***,V,-,V,"since KBC Brussels belongs to a Dutch speaking group, trainings, inner platforms, services and documents currently exist in Dutch only. French, English or German speaking staff members must thus adapt. Very little effort is made at the moment towards a more international and multi lingual working environment. In addition, the salaries are, according to some staff members, lower than the ones offered by other bank companies on the Belgian market.","May 18, 2017 - Client Advisor in Brussels",A promising new brand of the KBC group,"KBC Brussels - the new brand of the KBC Group - focuses on the younger generations, encouraging its young members with potentials to grow within the company and move up in the hierarchy. The company also offers a wide range of trainings,  promoting personnel and professional development.",Current Employee
28,4.0,*****,****,,****,****,****,V,V,V,"Sometimes big work pressure
Work related bonusses Could be better When achieving beyond goals
Head Office Location Could be better","Apr 29, 2017 - Financial Analyst in Brussels",Goede werkgever,"There is a Good Work life balance, possibility Working from Home. 
International workplace
A lot of Nice benefits 
Car plan","Current Employee, more than 3 years"
29,3.0,****,***,,*,**,***,V,-,V,It depends in which company of the group you work. Some of the companies have more conservative attitude to employees.,"Dec 9, 2016 - Schade-expert in Leuven",KBC Insurance,"Nice office, smiling people, like to share. Possibility for flexible working time and home office. Different projects developed. Possible relocation to some other countries.","Current Employee, more than 5 years"
30,5.0,****,*****,,*****,*****,*****,V,V,V,"The willingness to walk the extra mile, sometimes results in people who are working all the time, which results sometimes in","Nov 16, 2016 - HEAD of HUMAN RESOURCES DEPARTMENT in Rotselaar","A strong company where you can make a difference, and this at the backround of a digital revolution & cultural change","Positive cultural change, digital & mobile innovations, internal mobility: variety of jobs available, honest reward, people who want to walk the extra mile","Current Employee, more than 10 years"
31,3.0,****,**,,***,***,**,-,-,X,"Closed minded environment and culture 
No leadership. 
No clear management communication. 
Unclear strategy. 
Political feuds amongst desks and departments. 
Getting less international. But this due to economic outlook.","Nov 9, 2016 - Senior Sales Executive in Brussels",regional firm.,"Flexible working hours. 
Good working conditions. 
Good work life balance. 
Supports regional community. 
Extra office activities 
Salaries very competitive compared to the country.","Former Employee, more than 5 years"
32,3.0,****,***,,**,****,**,X,X,X,low level professionalism of the management leading to a slow learning curve for the employees. Difficult environment for foreigners working within KBC. Not encouraging with regards to the initiatives.,"Oct 15, 2014 - Financial Analyst in Brussels",KBC Bank and Insurance,"a secure job , with a good private life work balance
a big company with good company bonuses",Former Employee
33,4.0,*****,**,,***,****,***,V,-,V,"Office culture seems to be some years behind, very archaic, old structure; not so flexible etc. Older employees tend to live in a different era. Slow to recognize potential.","Apr 6, 2014 - Risk Management in Brussels",Risk Management at KBC,"Risk management is a very challenging environment, intelectual growth opportunities arise for certain. Specifically quantitative profiles will enjoy this kind of job. KBC has great work-life balance.","Former Employee, more than 1 year"
34,4.0,*****,***,,***,***,*,V,-,V,"Easy going culture
Little accountability of management","Nov 12, 2013 - Analyst in Brussels",Good for starting but not forever.,"Job Security
Good Healthcare package
Good Work-Life balance","Current Employee, more than 5 years"
35,4.0,*****,****,,***,***,***,V,V,V,Too much risk adverse. Too little reward (compensation for work).,"Sep 10, 2013 - Structured Fund Manager in Brussels",9-to-life,"Good work life balance, intresting job opportunities. Lots of responsabilities are given, even to starters.","Current Employee, more than 3 years"
36,3.0,***,***,,**,***,**,-,-,X,"Quite a lot of B and C players (in contrast with so called A and A+ players in the metaphore used by e.g. Steve Jobs).
No real opportunities for people with vision or ambition. 
Slow moving. Bureaucratic. Political. ""Dull"".","Jul 18, 2013 - Anonymous Employee in Brussels",A bit too much of an administration feel,Steady employer. OK wages for starters. Good if you want to be in a similar job for quite some time without being disturbed.,"Former Employee, more than 5 years"
37,5.0,***,*****,,*****,*****,****,V,V,V,Long hours and complicated job substance,"Mar 6, 2013 - Key Portfolio Manager in Ghent",Fast yet thorough interview,Great base salary and benefits. Solid employer.,"Current Employee, more than 5 years"
38,2.0,****,***,,**,***,**,-,V,X,"No self authority, unmotivating environment, not enough freedom is given for IT employees. Department interaction is very sluggish. Career advancement is slow.","Mar 5, 2013 - ICT Functional Analyst in Leuven",Good experience,"Good internal courses, especially on financial services. Relatively few working hours. Some perks are still there even after the crisis.","Former Employee, more than 1 year"
