,main_rating,Work/Life Balance,Culture & Values,Diversity & Inclusion,Career Opportunities,Compensation and Benefits,Senior Management,Business Outlook,CEO Approval,Recommend,cons,date_and_job,post_title,pros,status
12,4.0,***,***,***,***,**,***,O,V,V,"Political, low salaries and high workload.","Dec 3, 2021 - Talent Business Partner in Luxembourg",Great company,"Nice office, high level of autonomy.","Current Employee, more than 3 years"
13,5.0,*****,*****,*****,*****,*,****,O,O,O,Not so such a good salary for an IT degree,"Nov 30, 2021 - Advisory Manager in Luxembourg","work was good, salary less",It was interesting working for KPMG,"Current Employee, less than 1 year"
14,2.0,*,****,*****,****,**,***,-,-,X,Harrassment from Seniors and Junior Management. Juniors are basically the slaves of audit. They know that people wont stay long so they only care about squeezing every last drop of energy you have for a miserable salary in relation to similar work loads in Luxembourg. If you are lucky you might fall into a good team and have a slightly better experience but its more probable that you will see the toxicity of the Big 4 that others dont get to see from the outside.,"Nov 29, 2021 - Audit Junior in Luxembourg","Only ""good for your CV""","Social benefits like fair car leasing, vouchers, etc","Current Employee, more than 1 year"
15,3.0,,,,****,,,-,-,X,"None until now, nothing to add","Nov 27, 2021 - Manager, Risk Consulting in Luxembourg",Acceptable,"Positive working environment, friendly staff",Current Employee
16,2.0,*,*,*,**,****,*,-,O,X,"Bonuses and advantadges are highly subjective, and in practice the friends of the partners will always make considerably more, no matter how incompetent they are. partners themselves are, with very few exceptions, quite incompetent, and they tend to have little groups based on nationality. If you're Belgian and went to the right university, you don't even need to be good.","Nov 13, 2021 - Tax Manager in Luxembourg","Good benefits, bad atmosphere",Good benefits and high salary,"Current Employee, more than 5 years"
17,4.0,*,****,****,***,**,**,O,O,V,"Work life balance
longues heures de travail surtout les jours du signoff","Nov 1, 2021 - Manager in Luxembourg",audit,"Bonne formation
Bonne ambiance et environnement international",Current Employee
18,2.0,*,*,****,****,***,*,O,O,O,"Pressure, long hours, terrible work environment","Oct 23, 2021 - Transfer Pricing Associate in Luxembourg",Below average,"Vouchers at 10,80€, leasing cars, that’s about it","Former Employee, more than 1 year"
19,2.0,***,**,**,***,**,**,X,O,X,"Toxic people
A lot of time consuming bla bla that you are required to hear
Unnecessarily stressful activities “for clients”
Plato for growth
Low pay","Oct 22, 2021 - Senior Advisor in Luxembourg",Toxic people and low pay,"Had opportunity to learn new themes, but in the first 2 years. Then it becomes boring and routine","Former Employee, more than 3 years"
20,3.0,*,****,****,****,***,****,V,V,V,Work life balance is not appropriate,"Oct 16, 2021 - Senior Auditor in Luxembourg",Review,Good people bad work life balance,"Current Employee, more than 3 years"
21,4.0,****,*****,*****,*****,****,*****,-,V,V,"Work overload
some poor coaching
high turnover","Oct 7, 2021 - Auditor in Luxembourg",N/A,"Friendly people
Different nationalities
nice events
flexible environment",Current Employee
22,3.0,*****,****,****,****,*****,***,O,O,O,"Task not in adequation with the position. (for my case)
IT management complicated and not well organized for take good decision.","Sep 30, 2021 - IT Engineer in Luxembourg",Mixed,"balance work and personal life
many advantage","Current Employee, less than 1 year"
23,5.0,***,****,****,***,***,****,-,-,V,Large volume hour and salary (lower than in other companies in Luxembourg),"Sep 28, 2021 - Audit Associate in Luxembourg",Good,"- Knowledges
- Events
- Reputation
- Big Group",Current Employee
24,2.0,*,*,**,***,**,**,-,O,X,"Very high level of competition, very high level of pressure, very high level of stress, frequent cases of harassing","Sep 23, 2021 - Junior Tax Adviser in Luxembourg",Difficult human environment,"Working for such company provides a good experience, with talented colleagues","Former Employee, less than 1 year"
25,5.0,***,****,*****,****,****,*****,O,O,O,"Stressful and competitive, with people putti g their job vefore other coworkers","Sep 19, 2021 - Audit Trainee in Luxembourg",Stage-audit,Friendly environment and experienced co-workers,Current Intern
26,3.0,***,****,****,****,****,**,O,O,O,No downsides to be mentioned,"Sep 17, 2021 - Junior Tax Accountant in Luxembourg",.-,Good bonus and 13th month salary,"Current Employee, more than 1 year"
27,2.0,*,*,*,***,*,****,V,-,X,"Absolutely no work life balanace, management ""owns"" you","Sep 14, 2021 - Senior Tax Advisor in Luxembourg",No work life balance,"Exposed to very interesting projects, young employees, a kind of ""university vibe"".",Current Employee
28,2.0,**,***,****,****,***,****,-,O,X,-don't hesitate firing for no reason,"Sep 13, 2021 - External Auditor in Luxembourg",+ and -,"-learning a lot about accounting
-prestigious and international customers","Current Employee, less than 1 year"
29,4.0,****,****,****,****,****,****,V,-,V,Working hours can be challenging,"Sep 13, 2021 - Manager in Luxembourg",A tough but fair school,Good career progression at all levels,Current Employee
30,5.0,,,,,,,O,O,V,very limited industry with asset management,"Sep 9, 2021 - Manager in Luxembourg",good experience,great opportunity for growth and diversity,Current Employee
31,4.0,**,***,*****,***,**,***,-,O,V,"Worklife balances
Limited financial rewards up to 4 years","Aug 26, 2021 - Audit Financier in Luxembourg",Formateur,"Challenging
Work environment
International environment 
Variety on tasks",Current Employee
32,1.0,*,*,,*,*,*,X,-,X,"-Huge staff turnover, majority of my colleagues have less than 1 year experience in the company. 
-Boring and repetitive tasks, very difficult to vary  activities, because due to high turnover you become quickly necessary for the same boring daily processes.
-Every few months you have to train newcomers and you finally understand why once you joined, coaches have been unmotivated, because it is frustrating loosing nice colleagues and wasting lot of time in handovers and onboardings.
-Difficult to see a growing path when lot colleagues are admitting to look for other opportunities and you know once they leave, you have to take their tasks while you are already overloaded without overtime being rewarded
-Salaries are way low compared to market standards, colleagues leaving have huge salary jump
-managers lacking of leaderships, very easy to feel alone and not keen to receive suggestions: it is preferred to have workers doing job quietly. Lot colleagues are hiding issues of any kind because it will just bring them more work without recognition. Some of them reached the senior or manager position because of resilience to changes but now lack of skills and motivation: easy for them to keep juniors quiet","Aug 17, 2021 - Adviser in Luxembourg",The big regret,"-Young colleagues, teaming up to talk about managers incompetences during apéritif
-Nice name to put on cv
-free water and cafe","Current Employee, less than 1 year"
33,1.0,,,,,,,O,O,O,No work life balance possible,"Aug 8, 2021 - Junior Account in Luxembourg",Kpmg no work life balance,You get a lot of experience,Current Employee
34,4.0,,,,,,,O,O,O,Amount of hours worked is high,"Jul 27, 2021 - Senior Auditor in Luxembourg",Senior Auditor KPMG,Competitive salary and a good environment,Current Employee
35,4.0,****,****,*****,****,***,****,V,-,O,"Only downside I would say is the salary, should offer a higher package for the workload","Jul 19, 2021 - Senior Auditor in Luxembourg",Good place to work - Company that cares about the employee,"- Worked with some great managers/partners from whom I learned a lot
- The majority of employees are friendly and helpful
- KPMG takes into account the needs of employees (Regarding time off or other problems you may encounter)","Current Employee, more than 1 year"
36,4.0,**,***,***,*****,**,**,O,O,O,company wasn't unified in terms of anything and too many hierarchies were in place,"Jul 19, 2021 - Trainee in Luxembourg",Good for name on CV,learnt a lot due to quick pace of work,"Former Employee, less than 1 year"
37,3.0,**,***,**,**,***,**,-,V,V,"Pay below market, long hours, competitive environment","Jul 9, 2021 - Data Engineering in Luxembourg",Good place to work,"Good opportunities, good environment, good connections",Current Employee
38,4.0,****,****,****,****,***,**,O,O,O,"Managerial view, lack of motivation","Jul 6, 2021 - IT Auditor in Luxembourg","Assisted in the development, planning and execution of IT Audit","Work life balance, team spirit","Current Employee, more than 3 years"
39,4.0,***,****,*****,****,****,****,V,V,V,- there is no cons,"Jun 20, 2021 - Audit Senior in Luxembourg",good employer,"- nice teams
- gender equal policy
- enhance the knowledge of the salaries",Current Employee
40,4.0,,,,,,,O,O,O,Busy season takes 3 months bur worth it,"Jun 17, 2021 - Experienced Audit Associate in Luxembourg",Very good,Beneficial to learn about investment funds,"Current Employee, more than 1 year"
41,3.0,*,***,**,***,**,**,O,O,O,Workload and communication in all the levels,"Jun 17, 2021 - Secretary in Luxembourg",Kpmg review,Recognition and Experience to work on a big 4 level .,Current Employee
42,4.0,*****,*****,*****,*****,****,*****,V,V,V,A lot of processes that make delivering very slow,"Jun 15, 2021 - Software Engineer in Luxembourg",Nice Environment and nice people,Working at KPMG is very good for your career and as software engineer it allows you to learn more about finance,"Current Employee, less than 1 year"
43,5.0,*****,*****,*****,*****,*****,*****,V,V,V,Long hours and pressure at differents levels,"Jun 11, 2021 - Senior Auditor in Luxembourg",Great environment,Nice people and leadership !,Current Employee
44,4.0,,,,,,,O,O,O,the pay for interns could be higher,"Jun 10, 2021 - Trainee in Luxembourg",its alright,the gym the canteen nice people,Former Employee
45,4.0,***,***,***,***,***,***,O,O,O,"time consuming, work life balance","Jun 7, 2021 - Junior Consultant in Luxembourg",junior position,"environment, experience, networking, responsability, work-ethic","Current Employee, less than 1 year"
46,1.0,*,,,,,,V,O,V,High pressure environment and heavy workload,"Jun 1, 2021 - Senior Advisor in Luxembourg",Good Learning Experience,Quick progression and solid learning experience,"Current Employee, more than 3 years"
47,4.0,***,****,****,**,***,****,-,-,X,"Difficulty to project in the future of the company
Hierarchy decisions","May 27, 2021 - Advisor in Luxembourg",Really depends from the team,"Good support (IT,HR,...)
Fast pace environment",Current Employee
48,2.0,*,*,*,**,*,**,-,-,X,No particular hierarchy within the firm. If your boss is unfair theres not much accountability for his or her unfair behaviour so your on your own.,"May 26, 2021 - Manager in Luxembourg",Good firm but not very international,"Large org, multiple opportunities to transfer interfirm, autonomous work style tho depends on your boss, meet a lot people","Former Employee, more than 3 years"
49,2.0,*,**,***,**,*,*,O,O,O,"Very long work hours, almost no team work","May 20, 2021 - Adviser in Luxembourg",Annual salary,"Wide variety of projects, valuable experience",Former Employee
50,4.0,***,*****,*****,*****,***,****,V,V,V,A lot of hours spent working,"May 20, 2021 - Senior Auditor in Luxembourg",Good place to get knowledge and to make contacts,Good ambient and good knowledge,"Current Employee, more than 3 years"
51,3.0,***,***,***,****,**,***,O,O,O,"Politcal, not so organized like others","May 20, 2021 - Manager in Luxembourg",OK,Good working atmosphere with coworkers,Current Employee
52,3.0,*,***,*****,*****,**,****,-,-,V,"Work life balance not good, salary not competitive","May 13, 2021 - Audit Senior in Luxembourg",Na,"Experience with different clients, multicultural","Current Employee, more than 3 years"
53,3.0,*,**,***,***,*,***,O,O,X,"No work life balance, hardly overtime pay","May 7, 2021 - Senior Tax Advisor in Dudelange",Senior tax advisor S1,"Young working environment and team, international environment",Current Employee
54,4.0,***,****,*****,*****,**,****,V,-,V,"- Low compensation
- Long working hours","Apr 26, 2021 - Audit Assistant in Luxembourg",Great audit firm,"+ Good environment
+ Great growth opportunity","Current Employee, less than 1 year"
55,4.0,,,,,,,O,O,O,demanding pressures of constantly trying to balance work and life,"Apr 26, 2021 - Junior Auditor in Luxembourg",Everything fine,opportunities career advancement are available,Former Employee
56,5.0,,,,,,,O,O,O,no real negative aspects as,"Apr 7, 2021 - Intern Audit in Luxembourg",Internship,"good working environment, high learning curve, interesting tasks",Former Intern
57,4.0,***,***,*****,****,**,*****,V,V,V,"Tough environment , pay could be better.","Apr 7, 2021 - Tax Adviser in Luxembourg",Good place to start your career,Lot of trainings and learning on the job.,Former Employee
58,4.0,,,,,,,O,O,O,"Unpredictable hours/ schedule
Terrible (and below market) pay","Apr 5, 2021 - Senior Adviser in Luxembourg",Deal Advisory,"Interesting work, international projects
Great team
Varied work",Current Employee
59,4.0,***,***,****,****,***,***,O,O,O,- Long hours during busy season,"Apr 3, 2021 - Senior Auditor in Luxembourg",Good start for your finance career,"- Internal trainings
- Contact with clients","Former Employee, more than 3 years"
60,3.0,****,****,****,****,***,****,O,O,O,Too much pressure on chargeability,"Mar 30, 2021 - Tax Advisor in Luxembourg",Feedback,"Flexible hours, good working environment","Current Employee, more than 1 year"
61,4.0,,,,,,,O,O,O,Compensation is scarce for Luxembourg.,"Mar 30, 2021 - Junior Auditor in Luxembourg",Nice enviroment,Environment within the office is good.,Former Employee
62,3.0,**,***,****,*****,***,*****,V,-,X,"- hours
- you're expected to world overtime without charging most of it
- no life outside of work
- pressure","Mar 28, 2021 - Junior Auditor in Luxembourg",Baptism by fire,"- You learn a lot
- international teams",Current Employee
63,1.0,*****,*,*,**,*,**,O,O,X,The job tends to be very repetitive. Promotions seem more based on friendships than skills,"Mar 24, 2021 - Tax Advisor in Luxembourg",Boring and Repetitive Tasks,"Training, Location, International, Company car, Food vouchers","Former Employee, more than 1 year"
64,4.0,****,*****,*****,*****,*****,****,-,O,V,Busy season can be tough mentally,"Mar 24, 2021 - Consultant in Luxembourg",Interessante oppotunitie de carriere,Good balance nice team flexible time,"Former Employee, less than 1 year"
65,3.0,,,,,,,O,O,O,Not always best training and employee welfare,"Mar 23, 2021 - KPMG Audit in Luxembourg",Fine,Lots of experience and am busy,"Current Intern, less than 1 year"
66,2.0,,,,,,,O,O,O,consideration is not the best on the market,"Mar 19, 2021 - Audit Manager in Luxembourg",fine,great people from different backgrounds,Current Employee
67,4.0,**,*****,*****,*****,**,*****,V,V,V,work life balance can be challenging but not impossible,"Mar 12, 2021 - External Auditor in Luxembourg",Good learning opportunities,"Incredible learning opportunities, exposure to world class companies' operations, growths opportunities","Current Employee, more than 1 year"
68,4.0,*,**,*****,****,****,**,X,O,X,"more than 10H per day, your work as little value, vary much replaceable","Feb 28, 2021 - Tax Advisor in Luxembourg",Decent,"Good and cheap car leasing plans, flexible working hours","Current Employee, more than 1 year"
69,5.0,****,*****,*****,*****,*****,****,V,V,V,"Busy season is very busy, but like in any other Big4","Feb 27, 2021 - Trainee in Luxembourg",Good career starter,Big 4 with a lot of reputation worldwide. Bosses are nice and treat you accordingly to your position. They understand you’re only a trainee and take the time to teach you,Current Intern
70,3.0,**,**,****,****,*,*,-,-,V,salary way under the market for all jobs,"Feb 17, 2021 - Anonymous Employee in Luxembourg",low salary,great/safe measures during covid pandemic,"Current Employee, more than 3 years"
71,3.0,**,***,****,***,**,**,O,O,O,"low salary, heavy workload, long working hours","Feb 16, 2021 - Senior Tax Advisor in Luxembourg",Nice company for young people,"Young dynamic group, nice office","Current Employee, more than 3 years"
72,5.0,*****,*****,*****,**,*****,*****,O,O,O,Old school approaches and not much area to progress,"Feb 15, 2021 - Recruiter in Luxembourg",Great company,Nice team environment and ethical approach to industry,Former Employee
73,5.0,*****,*****,*****,*****,****,*****,V,V,V,So far none that I can think of,"Feb 6, 2021 - Audit Junior Assistant in Luxembourg",Fantastic company,"Fantastic people, good work life balance. Supportive","Current Employee, less than 1 year"
74,2.0,*,,**,*****,****,***,V,O,X,"overtime, no social life, depression, hate yourself and the work","Feb 3, 2021 - Assistant Auditor in Luxembourg",Always the same BIG4,"Fast career, learn how to manage strees","Current Employee, less than 1 year"
75,3.0,*,***,****,****,**,***,V,-,V,Up-or-out system that can be pressurizing sometime,"Jan 31, 2021 - Junior Auditor in Luxembourg",Good experience,"Nice colleagues, good opportunities to grow","Current Employee, more than 1 year"
76,4.0,****,****,****,****,****,****,O,O,O,Sometimes it can be too basic,"Jan 29, 2021 - Junior Auditor in Luxembourg","Good for a first job, but becomes tedious with time",A lot of valuable learning,Current Employee
77,4.0,,,,,,,O,O,O,there are no cons to work there,"Jan 27, 2021 - Financial Analyst in Luxembourg",Good place to work,Good benefts and learning opportunities,Current Employee
78,4.0,*,****,*****,****,***,****,O,O,O,"work/life balance, compensation below market.","Jan 26, 2021 - Audit Manager in Luxembourg",Overall positive experience,"Diversity, career opportunities, flexibility and dynamism.","Former Employee, more than 3 years"
79,4.0,,,,,,,O,O,O,Organization and IT could be improved,"Jan 25, 2021 - Manager in Luxembourg",Top consultancy firm,Good place to work in Luxembourg,Current Employee
80,4.0,***,****,****,****,***,****,V,O,V,"not the best work/salary ratio, repetitive sometimes","Jan 22, 2021 - Consultant in Luxembourg","Good learning experience, fun young people","great teams, fun to work with, good management","Former Employee, more than 1 year"
81,4.0,,,,,,,O,O,O,a lot of overtimes is needed during the busy period,"Jan 21, 2021 - Audit Associate in Luxembourg",Audit,"Team working , experience in difference industries","Current Employee, less than 1 year"
82,3.0,,,,,,,O,O,O,Poor work-life balance and low salary,"Jan 13, 2021 - Assistant Manager in Luxembourg",Good,Good atmosphere and learning curve,Current Employee
83,4.0,**,*****,*****,*****,***,*****,-,-,V,"-Underpaid
-Long hours and virtually no paid overtime
-Pressure from managers","Jan 10, 2021 - Junior Advisor in Luxembourg",Good place to start,"-Many learning opportunities
-Prestigious for CV
-Great building with many amenities
-Lunch vouchers
-Christmas gifts
-Good team spirit","Current Employee, less than 1 year"
84,1.0,*,**,***,*,***,*,-,O,X,Work is not valued - You better need to chat and make connections with other people.,"Dec 15, 2020 - HR Specialist in Luxembourg",Career Breaker,Good Comp and Ben ( Lunch voucher and good Basic salary),"Former Employee, less than 1 year"
85,2.0,**,**,*****,**,**,**,V,X,X,too much pressure during busy season,"Dec 9, 2020 - Senior Auditor in Luxembourg",fdfsdfdsfds,ok good diversity and work culture,"Current Employee, more than 5 years"
86,4.0,,,,,,,O,O,O,Same old office politics that you have to navigate,"Dec 7, 2020 - Manager in Luxembourg",Better than my previous Big4 employer,"Working environment seems better, people are friendlier are more keen to help",Current Employee
87,1.0,***,*,*****,***,*,*,X,-,X,"I arrived on a project where it was clear it was going to fail. I pointed out that there was no way we were going to make the deadline from day 1. The worst programming practices had been used for the project, and my co-workers barely seemed to have sufficient knowledge regarding the programming languages and frameworks used. The team lead often got offline at 3 PM and never gave clear instructions for the team. The project manager and other consultants left right before the project was about to blow up. The moment I finished the last bug in the backlog, I got a call from HR to say I was fired for bad performance.

I started applying for jobs, I was interviewed by companies that had worked on that specific project, they told me the environment was very political and they were aware the KPMG software engineering team was making bad decisions all the time. I was told I was the victim of a political fallout. I asked HR for an audit on the project which never happened. HR doesn't care whether you're actually performing good or bad. If someone wants you out you're gone, even if they're the ones at fault.

It couldn't get worse than this, KPMG tried to withhold all my salary until I gave them back the laptop and iPhone. But I was on vacation so I couldn't. I would have to wait almost 2-3 months for my salary to arrive. When I pointed out the article in the Luxembourg labor law, they suddenly complied.

After that they were still refusing to issue me my certificates necessary to apply for unemployment benefits.

After doing interviews for EY, Deloitte and PwC, KPMG is clearly behind its competitors in Luxembourg.

Don't lie about benefits, staff is not eligible for health insurance first 2 years of employment, and they're not eligible for pension plans the first 8 years of employment, yet it's marketed as if you're getting it from day 1. You'll also get a worn out iPhone as a 'benefit' as well as a company laptop you cannot use for personal use, which was also listed as a benefit.

Don't move to Luxembourg for KPMG if you value your career. I looked for work after being fired for 1 month and a half without success. I moved back abroad to a country where I don't speak the native language and found another job from my first interview.","Nov 26, 2020 - Software Engineer in Luxembourg",Terrible place,"The onboarding experience was great, despite the COVID-19 situation.","Former Employee, less than 1 year"
88,5.0,***,****,****,*****,*****,****,O,O,O,"Cant think of any, no cons","Nov 5, 2020 - Senior Manager in Luxembourg",Big 4,Best place to work and learn and grow,"Current Employee, more than 10 years"
89,4.0,****,****,****,****,***,***,O,O,V,Not so agile as you need to get several approvals before to implement new stuff.,"Nov 3, 2020 - Anonymous Employee in Luxembourg",Very nice company to work in Lux,"People oriented, great office, good atmosphere.","Current Employee, less than 1 year"
90,2.0,***,*,*,*,*,*,O,O,X,"-low salary
-toxic people
-fake multicultural environment
-incompetent managers 
-a lot of politics
-lots of fake professionals and hypocrisy
-no career perspectives
-your bonuses go to those that manage","Oct 21, 2020 - Senior Adviser in Luxembourg",Low Pay And Bad Management,-learned a lot in the first 2 years,"Current Employee, more than 3 years"
91,5.0,*****,*****,*****,*****,*****,*****,O,V,V,Nothing I can think of,"Oct 14, 2020 - Junior Auditor in Luxembourg",Good company to work for,"Inclusivity & Diversity, Growth Opps","Current Employee, less than 1 year"
92,4.0,,,,,,,O,O,O,quite low salary and too many procedures,"Oct 14, 2020 - Assistant Manager in Luxembourg",Good company to land your career,very good atmosphere and knowledgeable colleagues,Current Employee
93,4.0,,,,****,,,O,O,O,I did not find any disadvantage,"Oct 1, 2020 - Trainee in Luxembourg",Trainee,Good environment and great team,"Former Employee, less than 1 year"
94,4.0,*****,*****,,*****,*****,****,-,-,V,"Slow recruitment process
Sometimes a little messy","Sep 7, 2020 - Tax Trainee in Luxembourg",Great environment and people,"Employee benefits 
Great working environment 
Motivated employees","Current Intern, less than 1 year"
95,5.0,*****,*****,,*****,*****,*****,V,-,V,There are no cons I could think about,"Sep 7, 2020 - Tax Advisor in Luxembourg",International team and environment,International teams with different backgrounds,"Current Employee, more than 1 year"
96,5.0,,,,,,,O,O,O,"none, I can't tell yet.","Aug 28, 2020 - Trainee in Luxembourg",KPMG Trainee,200 euros of food coupon,Current Intern
97,4.0,,,,,,,O,O,O,"OT is forbidden for trainees, but you do it nevertheless","Aug 19, 2020 - Trainee Audit in Luxembourg",Good for first insights,learned a lot during my internship,Former Intern
98,4.0,**,***,,****,****,***,O,O,O,"Unpaid overtime , no equal opportunity","Jul 27, 2020 - Audit Assistant Manager in Luxembourg",Great place to learn,International environment can be a great learning experience if in good sector,Former Employee
99,4.0,***,****,,*****,****,****,O,O,O,"work-life balance, it can be stressful.","Jul 16, 2020 - Junior Auditor in Luxembourg",Great experience,"Networking, benefits, location, salary and people.",Former Employee
100,5.0,****,*****,,****,*****,***,O,O,V,"Might often work overtime, Messy management","Jul 16, 2020 - Audit IT - Information Risk Management in Luxembourg",Internship Information Risk Management,"Good environment, benefits, vouchers, open space",Former Intern
101,4.0,***,****,,*****,****,****,V,-,V,Nothing besides hard working required,"Jul 7, 2020 - Junior Auditor in Luxembourg",Muy bien,"Nice people, interesting job, opportunities to evolve in the company quickly","Current Employee, more than 1 year"
102,1.0,*,*,,*,*,*,X,X,X,"Bullying, harassment and long hours","Jun 13, 2020 - Auditor in Luxembourg","Bullying, harassment and long hours",You'll appreciate a normal company after working here,"Current Employee, less than 1 year"
103,5.0,***,*****,,*****,****,****,V,-,V,"Extra hours, turnover of people.","May 27, 2020 - Senior Tax Accountant in Luxembourg",Great place to learn,"Great place to learn and grow, great office and infrastructure. 
Leasing car are not the best.
Good salaries in comparison of other B4.",Current Employee
104,3.0,***,**,,***,***,**,O,O,O,To be selfish and team worker is not rewarded. Lack of transparency,"May 26, 2020 - Manager in Luxembourg",Good at the beginning. Full of politics once you are there,Young environment. Some people there.,"Former Employee, more than 3 years"
105,4.0,**,****,,****,****,****,O,O,O,i don't think there is a bad point,"Apr 3, 2020 - Junior Consultant in Luxembourg",Good experience,professional climate with well experienced colleagues,Former Intern
106,2.0,*,****,,**,**,*,-,-,X,Most of the top management don't have the right technical competencies and they cannot coach properly. There is a high competition between teams instead of collaboration. Low salary. Long hours. Boring projects. If you are seeking for neuron atrophia don't hesitate to apply.,"Apr 3, 2020 - Senior Consultant in Luxembourg",Senior Consultant,Middle management and staff are very friendly and collaborative. Good environment for networking. You can learn from your peers advise and feedback. Good learning curve for the first year of work.,"Current Employee, more than 3 years"
107,5.0,,,,,,,O,O,O,Nothing to add as a con.,"Jan 31, 2020 - Commercial Real Estate Appraiser in Luxembourg",Rrrr,Work life balance is the best,"Current Employee, less than 1 year"
108,4.0,*****,**,,*****,*****,***,V,V,V,"Work culture, less priority for IT","Jan 15, 2020 - Business Analyst in Luxembourg",Average Priority for IT which is their Central Services,"Work Flexibility, Salary, Equipment allowance,","Former Intern, less than 1 year"
109,4.0,***,*****,,****,*****,****,O,O,V,Low Salary Working hours Extra hours,"Nov 29, 2019 - Audit Staff in Luxembourg",Audit Staff,"Good career perspective
Learning on the job
Nice working climate","Current Employee, less than 1 year"
110,4.0,***,****,,****,***,***,V,O,V,difficult to manage work and life balance.,"Nov 28, 2019 - Audit Manager in Luxembourg",Audit,Can get experiences through multiple engagements.,"Current Employee, more than 8 years"
111,5.0,***,***,,*****,*****,***,V,O,V,a lot of political fights,"Nov 19, 2019 - Senior Manager in Luxembourg",Great place,"People , iPhone, money, bonus, leasing","Current Employee, more than 10 years"
112,4.0,***,***,,*****,***,***,O,O,V,"working late, turn over important","Nov 6, 2019 - Tax Advisor in Luxembourg",working at KPMG is like,"work in team, knowledge, environnement,","Current Employee, more than 1 year"
113,3.0,***,***,,***,**,**,V,-,V,• Organisation not as good as expected,"Jul 1, 2019 - Assistant in Luxembourg",I’ve learnt a lot,"• Hands-on experience
• Steep learning curve","Current Employee, less than 1 year"
114,5.0,****,****,,*****,***,****,V,-,V,Salary is not that high compared to other big4,"May 2, 2019 - Analyst in Luxembourg",A nice company,"nice environment, nice people, lots of benefits in kind","Current Employee, more than 1 year"
115,3.0,**,**,,****,***,***,O,O,V,Bad work-life balance and the work culture can be bad,"Apr 2, 2019 - Senior Auditor in Luxembourg",Good place to start your career,Good place to start your career and lots of similarly aged and minded people,"Current Employee, more than 1 year"
116,2.0,**,**,,***,*,*,X,O,X,"Low  pay and raises for both Audit and Non-client facing staff , non-transparent bonus scheme. Ageism and non tolerance towards other religion and sexual orientation  is rampant in this location. Non equal treatment towards new staff common. Depending what time you get hired, your experience is different. Executive Board  only has one woman on it. They declined a lot of staff benefits and work events in the past years for staff and aren't transparent about the bonuses of the partners.","Mar 25, 2019 - Assistant Manager in Luxembourg","Low pay, high turnover, repetative","Flexibility,  open work space,  work from home","Former Employee, more than 3 years"
